biosample_name,assay_name,bios_accession,exp_accession,file_accession,assembly,read_length,run_type,sequencing_platform,lab,depth
body_of_pancreas_nonrep,H3K27ac,ENCBS869MHP,ENCSR520BIM,ENCFF610CQQ,GRCh38,72.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",34301909.0
body_of_pancreas_nonrep,DNase-seq,ENCBS120GNH,ENCSR539WBA,ENCFF855BHV,GRCh38,76.0,paired-ended,Illumina HiSeq 4000,"John Stamatoyannopoulos, UW",195643994.0
body_of_pancreas_nonrep,ATAC-seq,ENCBS799DMW,ENCSR152PSA,ENCFF606ZKZ,GRCh38,101.0,paired-ended,Illumina HiSeq 2000,"Michael Snyder, Stanford",67534360.0
body_of_pancreas_nonrep,CTCF,ENCBS869MHP,ENCSR572DUJ,ENCFF411CVS,GRCh38,76.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",31059538.0
body_of_pancreas_nonrep,H3K4me3,ENCBS869MHP,ENCSR876DCP,ENCFF047QKK,GRCh38,76.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",26367223.0
body_of_pancreas_nonrep,POLR2A,ENCBS799DMW,ENCSR055WBT,ENCFF348BZS,GRCh38,100.0,paired-ended,Illumina HiSeq 4000,"Michael Snyder, Stanford",119030150.0
body_of_pancreas_nonrep,H3K27me3,ENCBS869MHP,ENCSR977CEC,ENCFF897JIX,GRCh38,76.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",37537578.0
motor_neuron_grp3_rep1,H3K4me1,ENCBS830GXE,ENCSR698HPK,ENCFF707JEM,GRCh38,100.0,paired-ended,Illumina NovaSeq 6000,"Michael Snyder, Stanford",45749328.0
motor_neuron_grp3_rep1,H3K27ac,ENCBS830GXE,ENCSR680IWU,ENCFF186UZI,GRCh38,100.0,paired-ended,Illumina NovaSeq 6000,"Michael Snyder, Stanford",61234600.0
motor_neuron_grp3_rep1,H3K4me3,ENCBS830GXE,ENCSR745TRI,ENCFF756KPH,GRCh38,100.0,paired-ended,Illumina NovaSeq 6000,"Michael Snyder, Stanford",23683044.0
motor_neuron_grp3_rep1,ATAC-seq,ENCBS830GXE,ENCSR913OWV,ENCFF870LIP,GRCh38,101.0,paired-ended,Illumina NovaSeq 6000,"Michael Snyder, Stanford",165123690.0
small_intestine_nonrep,H3K36me3,ENCBS054KUO,ENCSR205NEW,ENCFF111BMM,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"John Stamatoyannopoulos, UW",35207597.0
small_intestine_nonrep,H3K9me3,ENCBS054KUO,ENCSR773TWR,ENCFF003NTI,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"John Stamatoyannopoulos, UW",22341036.0
small_intestine_nonrep,H3K4me1,ENCBS054KUO,ENCSR330NKU,ENCFF920RWA,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"John Stamatoyannopoulos, UW",27835535.0
small_intestine_nonrep,H3K27ac,ENCBS054KUO,ENCSR892XFG,ENCFF964EKZ,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"John Stamatoyannopoulos, UW",28938644.0
small_intestine_nonrep,DNase-seq,ENCBS853LFM,ENCSR931UQB,ENCFF742VCI,GRCh38,36.0,paired-ended,Illumina HiSeq 2000,"John Stamatoyannopoulos, UW",258463492.0
small_intestine_nonrep,H3K4me3,ENCBS054KUO,ENCSR237QFJ,ENCFF946UQN,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"John Stamatoyannopoulos, UW",25978885.0
small_intestine_nonrep,H3K27me3,ENCBS054KUO,ENCSR859EIX,ENCFF076DAA,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"John Stamatoyannopoulos, UW",20662516.0
neuronal_stem_cell_grp1_rep2,H3K27me3,ENCBS776ACY,ENCSR692CTK,ENCFF972LPQ,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIx,"Bing Ren, UCSD",28375739.0
neuronal_stem_cell_grp1_rep2,H2AK5ac,ENCBS776ACY,ENCSR732NFR,ENCFF094UHO,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bing Ren, UCSD",18451558.0
neuronal_stem_cell_grp1_rep2,H3K9me3,ENCBS776ACY,ENCSR391WDE,ENCFF382AOO,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bing Ren, UCSD",31988460.0
neuronal_stem_cell_grp1_rep2,H3K18ac,ENCBS776ACY,ENCSR182XTG,ENCFF285VWE,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bing Ren, UCSD",32539930.0
neuronal_stem_cell_grp1_rep2,H2BK120ac,ENCBS776ACY,ENCSR811NNT,ENCFF504LNP,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bing Ren, UCSD",13530755.0
neuronal_stem_cell_grp1_rep2,H3K23ac,ENCBS776ACY,ENCSR361LIU,ENCFF124NNM,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bing Ren, UCSD",29704520.0
neuronal_stem_cell_grp1_rep2,H2BK15ac,ENCBS776ACY,ENCSR123JZO,ENCFF359QSN,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bing Ren, UCSD",25088367.0
SK_N_SH_grp1_rep2,H3K36me3,ENCBS500EWH,ENCSR978CNH,ENCFF488ETS,GRCh38,76.0,paired-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",42232472.0
SK_N_SH_grp1_rep2,H3K9me2,ENCBS500EWH,ENCSR423UOT,ENCFF159NWT,GRCh38,76.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",54159555.0
SK_N_SH_grp1_rep2,H3K9me3,ENCBS500EWH,ENCSR657OGA,ENCFF023EKA,GRCh38,76.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",34090799.0
SK_N_SH_grp1_rep2,H3K27ac,ENCBS500EWH,ENCSR564IGJ,ENCFF552BJO,GRCh38,76.0,paired-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",52238282.0
SK_N_SH_grp1_rep2,H3F3A,ENCBS500EWH,ENCSR125IJY,ENCFF159OCG,GRCh38,76.0,paired-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",44886348.0
SK_N_SH_grp1_rep2,H3K79me2,ENCBS500EWH,ENCSR074TRC,ENCFF468JLA,GRCh38,76.0,paired-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",18969540.0
SK_N_SH_grp1_rep2,CTCF,ENCBS500EWH,ENCSR541AMF,ENCFF553HDR,GRCh38,76.0,paired-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",44762602.0
SK_N_SH_grp1_rep2,H4K20me1,ENCBS500EWH,ENCSR878HPJ,ENCFF338XFC,GRCh38,76.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",22493290.0
SK_N_SH_grp1_rep2,H2AFZ,ENCBS500EWH,ENCSR366QMB,ENCFF651DOH,GRCh38,76.0,paired-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",25437704.0
prostate_gland_grp1_rep1,H3K27ac,ENCBS866WWM,ENCSR841AJO,ENCFF510TQU,GRCh38,76.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",36538270.0
prostate_gland_grp1_rep1,H3K27me3,ENCBS866WWM,ENCSR690CSD,ENCFF649QVR,GRCh38,76.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",31720555.0
prostate_gland_grp1_rep1,H3K4me3,ENCBS866WWM,ENCSR153NDQ,ENCFF438ZUZ,GRCh38,76.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",47364520.0
prostate_gland_grp1_rep1,H3K4me1,ENCBS866WWM,ENCSR155XVP,ENCFF281RHE,GRCh38,76.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",69531152.0
prostate_gland_grp1_rep1,H3K36me3,ENCBS866WWM,ENCSR768PFZ,ENCFF528ECN,GRCh38,76.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",57006415.0
OCI_LY1_grp2_rep2,H3K4me1,ENCBS945KYE,ENCSR184QUS,ENCFF237JOX,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",18216307.0
OCI_LY1_grp2_rep2,H3K27ac,ENCBS945KYE,ENCSR597UDW,ENCFF111HMX,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",15395155.0
OCI_LY1_grp2_rep2,H3K4me3,ENCBS945KYE,ENCSR422JNY,ENCFF789OLE,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",12098493.0
OCI_LY1_grp2_rep2,H3K27me3,ENCBS945KYE,ENCSR859JNA,ENCFF737QZG,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",14852706.0
OCI_LY1_grp2_rep2,H3K36me3,ENCBS945KYE,ENCSR449AYM,ENCFF136HZW,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",10815579.0
neutrophil_grp1_rep2,H3K9me3,ENCBS462VZJ,ENCSR524RIH,ENCFF266RYT,GRCh38,76.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",47768066.0
neutrophil_grp1_rep2,H3K4me1,ENCBS462VZJ,ENCSR826VJY,ENCFF435BDU,GRCh38,76.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",47314794.0
neutrophil_grp1_rep2,CTCF,ENCBS462VZJ,ENCSR785YRL,ENCFF654GJW,GRCh38,76.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",21058427.0
neutrophil_grp1_rep2,H3K4me3,ENCBS462VZJ,ENCSR393SYU,ENCFF499NSJ,GRCh38,76.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",13415415.0
neutrophil_grp1_rep2,H3K27me3,ENCBS462VZJ,ENCSR058FCG,ENCFF009FON,GRCh38,76.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",51434023.0
neutrophil_grp1_rep2,H3K36me3,ENCBS462VZJ,ENCSR373WCB,ENCFF453IYT,GRCh38,76.0,single-ended,Illumina HiSeq 2500,"Bradley Bernstein, Broad",50963024.0
astrocyte_grp1_rep1,H3K4me1,ENCBS020ENC,ENCSR000AOT,ENCFF181DOI,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIx,"Bradley Bernstein, Broad",11785004.0
astrocyte_grp1_rep1,CTCF,ENCBS020ENC,ENCSR000AOO,ENCFF638VDF,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIe,"Bradley Bernstein, Broad",7207935.0
astrocyte_grp1_rep1,H2AFZ,ENCBS020ENC,ENCSR000AQP,ENCFF366ORJ,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIx,"Bradley Bernstein, Broad",26295104.0
astrocyte_grp1_rep1,H4K20me1,ENCBS020ENC,ENCSR000ARU,ENCFF648HVL,GRCh38,36.0,single-ended,Illumina Genome Analyzer,"Bradley Bernstein, Broad",45394279.0
astrocyte_grp1_rep1,H3K27ac,ENCBS020ENC,ENCSR000AOQ,ENCFF759CXE,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIx,"Bradley Bernstein, Broad",10208913.0
astrocyte_grp1_rep1,H3K9ac,ENCBS020ENC,ENCSR000ART,ENCFF751ZGN,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",28536008.0
astrocyte_grp1_rep1,EZH2,ENCBS020ENC,ENCSR000ARR,ENCFF039XTW,GRCh38,36.0,single-ended,Illumina Genome Analyzer,"Bradley Bernstein, Broad",30611150.0
astrocyte_grp1_rep1,H3K79me2,ENCBS020ENC,ENCSR000AQQ,ENCFF645KUY,GRCh38,36.0,single-ended,Illumina Genome Analyzer,"Bradley Bernstein, Broad",28443081.0
astrocyte_grp1_rep1,H3K4me3,ENCBS020ENC,ENCSR000AOU,ENCFF357CMF,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIe,"Bradley Bernstein, Broad",8413260.0
astrocyte_grp1_rep1,H3K4me2,ENCBS020ENC,ENCSR000ARS,ENCFF529QIW,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",24800405.0
astrocyte_grp1_rep1,H3K27me3,ENCBS020ENC,ENCSR000AOR,ENCFF952XOE,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIe,"Bradley Bernstein, Broad",7590891.0
astrocyte_grp1_rep1,H3K36me3,ENCBS020ENC,ENCSR000AOS,ENCFF430CSD,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIe,"Bradley Bernstein, Broad",12626867.0
BJ_nonrep,H3K36me3,ENCBS615IJU,ENCSR000DQF,ENCFF211VTP,GRCh38,36.0,single-ended,Illumina Genome Analyzer,"John Stamatoyannopoulos, UW",13531645.0
BJ_nonrep,DNase-seq,ENCBS074ENC,ENCSR000EME,ENCFF274NTT,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIx,"John Stamatoyannopoulos, UW",24284060.0
BJ_nonrep,CTCF,ENCBS488ZLU,ENCSR000DQI,ENCFF805YIW,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"John Stamatoyannopoulos, UW",11203438.0
BJ_nonrep,H3K4me3,ENCBS488ZLU,ENCSR000DQH,ENCFF527CGX,GRCh38,36.0,single-ended,Illumina Genome Analyzer,"John Stamatoyannopoulos, UW",13315353.0
BJ_nonrep,H3K27me3,ENCBS615IJU,ENCSR000DQG,ENCFF045FHY,GRCh38,36.0,single-ended,Illumina Genome Analyzer,"John Stamatoyannopoulos, UW",13449762.0
IMR_90_grp3_rep1,H2BK120ac,ENCBS007TVF,ENCSR210RXE,ENCFF268SMV,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",12265819.0
IMR_90_grp3_rep1,H3K9me1,ENCBS007TVF,ENCSR580LZO,ENCFF944RPR,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",23649071.0
IMR_90_grp3_rep1,H3K23ac,ENCBS007TVF,ENCSR942NME,ENCFF621JVQ,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",12935995.0
IMR_90_grp3_rep1,H2BK20ac,ENCBS007TVF,ENCSR054IRX,ENCFF237RIX,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",12079906.0
IMR_90_grp3_rep1,H3K4ac,ENCBS007TVF,ENCSR039ZLS,ENCFF250YWX,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",12235113.0
IMR_90_grp3_rep1,H3K14ac,ENCBS007TVF,ENCSR283STF,ENCFF738MHY,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",18490643.0
IMR_90_grp3_rep1,H3K79me1,ENCBS007TVF,ENCSR553OEU,ENCFF866AQI,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",31712274.0
B_cell_grp1_rep1,H3K4me1,ENCBS400ARI,ENCSR290YLQ,ENCFF183QLE,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",66724050.0
B_cell_grp1_rep1,H3K27ac,ENCBS400ARI,ENCSR000AUP,ENCFF912USM,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",43885221.0
B_cell_grp1_rep1,EZH2,ENCBS400ARI,ENCSR000AUZ,ENCFF332KJB,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",5012055.0
B_cell_grp1_rep1,CTCF,ENCBS400ARI,ENCSR000AUV,ENCFF980XEW,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",14535486.0
B_cell_grp1_rep1,H4K20me1,ENCBS400ARI,ENCSR000AVJ,ENCFF851UED,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",12169755.0
B_cell_grp1_rep1,H3K27me3,ENCBS400ARI,ENCSR162DGX,ENCFF888PJD,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",16633685.0
IMR_90_grp1_rep1,H4K8ac,ENCBS007TVF,ENCSR444TMC,ENCFF901TOO,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",21394732.0
IMR_90_grp1_rep1,H3K79me2,ENCBS007TVF,ENCSR713QLX,ENCFF571ZDL,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",22941958.0
IMR_90_grp1_rep1,H4K91ac,ENCBS007TVF,ENCSR164RFI,ENCFF632TWU,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",12971146.0
IMR_90_grp1_rep1,H3K79me1,ENCBS007TVF,ENCSR553OEU,ENCFF866AQI,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",31712274.0
IMR_90_grp1_rep1,H2BK15ac,ENCBS007TVF,ENCSR274TJB,ENCFF988XSO,GRCh38,36.0,single-ended,Illumina Genome Analyzer II,"Bing Ren, UCSD",15919667.0
"naive_thymus_derived_CD4_positive,_alpha_beta_T_cell_grp1_rep2",H3K27me3,ENCBS689NPQ,ENCSR637IOH,ENCFF663FZE,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",18228290.0
"naive_thymus_derived_CD4_positive,_alpha_beta_T_cell_grp1_rep2",H3K4me3,ENCBS689NPQ,ENCSR098ALO,ENCFF321ENM,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",19682156.0
"naive_thymus_derived_CD4_positive,_alpha_beta_T_cell_grp1_rep2",H3K9me3,ENCBS689NPQ,ENCSR229QYR,ENCFF287UWA,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",17398071.0
"naive_thymus_derived_CD4_positive,_alpha_beta_T_cell_grp1_rep2",H3K4me1,ENCBS689NPQ,ENCSR430ULY,ENCFF686SAC,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",21647500.0
"naive_thymus_derived_CD4_positive,_alpha_beta_T_cell_grp1_rep2",H3K36me3,ENCBS689NPQ,ENCSR716CWA,ENCFF416GLM,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",21812786.0
BLaER1_grp11_rep1,H3K9me3,ENCBS172BJM,ENCSR638YPP,ENCFF449SZZ,GRCh38,50.0,single-ended,Illumina HiSeq 2000,"Roderic Guigo, CRG",29656549.0
BLaER1_grp11_rep1,H3K4me1,ENCBS172BJM,ENCSR136NZR,ENCFF967ELV,GRCh38,50.0,single-ended,Illumina HiSeq 2000,"Roderic Guigo, CRG",38798436.0
BLaER1_grp11_rep1,H4K20me1,ENCBS172BJM,ENCSR144SOW,ENCFF941PTE,GRCh38,50.0,single-ended,Illumina HiSeq 2000,"Roderic Guigo, CRG",35241320.0
BLaER1_grp11_rep1,H3K27ac,ENCBS172BJM,ENCSR400XSW,ENCFF284YCI,GRCh38,50.0,single-ended,Illumina HiSeq 2000,"Roderic Guigo, CRG",28935258.0
BLaER1_grp11_rep1,H3K9ac,ENCBS172BJM,ENCSR705USK,ENCFF193NPE,GRCh38,50.0,single-ended,Illumina HiSeq 2000,"Roderic Guigo, CRG",34529688.0
BLaER1_grp11_rep1,H3K4me3,ENCBS172BJM,ENCSR056CYG,ENCFF542PUW,GRCh38,50.0,single-ended,Illumina HiSeq 2000,"Roderic Guigo, CRG",33590725.0
BLaER1_grp11_rep1,H3K4me2,ENCBS172BJM,ENCSR048RSQ,ENCFF582AZV,GRCh38,50.0,single-ended,Illumina HiSeq 2000,"Roderic Guigo, CRG",45603578.0
BLaER1_grp11_rep1,H3K27me3,ENCBS172BJM,ENCSR921OXE,ENCFF532DQH,GRCh38,50.0,single-ended,Illumina HiSeq 2000,"Roderic Guigo, CRG",35122489.0
BLaER1_grp11_rep1,H3K36me3,ENCBS172BJM,ENCSR698XRC,ENCFF981RIX,GRCh38,50.0,single-ended,Illumina HiSeq 2000,"Roderic Guigo, CRG",53326394.0
B_cell_nonrep,H3K36me3,ENCBS098ETX,ENCSR424XBP,ENCFF875JSB,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",7855720.0
B_cell_nonrep,H3K9me3,ENCBS098ETX,ENCSR005WWZ,ENCFF086FJX,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",5582945.0
B_cell_nonrep,DNase-seq,ENCBS483ENC,ENCSR000EMJ,ENCFF868MNL,GRCh38,36.0,single-ended,Illumina Genome Analyzer,"John Stamatoyannopoulos, UW",232515177.0
B_cell_nonrep,H3K4me2,ENCBS098ETX,ENCSR000AUY,ENCFF162DVK,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",17256539.0
B_cell_nonrep,H3K9ac,ENCBS098ETX,ENCSR799SLA,ENCFF632TCH,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",20967563.0
B_cell_nonrep,H3K4me3,ENCBS098ETX,ENCSR878JSF,ENCFF569BNQ,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",23043831.0
B_cell_nonrep,H3K27me3,ENCBS010LQV,ENCSR557TNE,ENCFF118UGM,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"John Stamatoyannopoulos, UW",25973342.0
B_cell_nonrep,CAGE,ENCBS483ENC,ENCSR000CKD,ENCFF995JFC,GRCh38,51.0,single-ended,Illumina HiSeq 2000,"Piero Carninci, RIKEN",20140681.0
B_cell_nonrep,H2AFZ,ENCBS098ETX,ENCSR000AUX,ENCFF729QUV,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",7090511.0
myotube_grp1_rep2,H2AFZ,ENCBS639UHS,ENCSR000ANU,ENCFF474EYL,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIx,"Bradley Bernstein, Broad",11483445.0
myotube_grp1_rep2,H3K4me2,ENCBS639UHS,ENCSR000ANY,ENCFF466NBF,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIx,"Bradley Bernstein, Broad",11463199.0
myotube_grp1_rep2,H3K9me3,ENCBS639UHS,ENCSR000AQM,ENCFF234LVY,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIx,"Bradley Bernstein, Broad",13125006.0
myotube_grp1_rep2,EZH2,ENCBS639UHS,ENCSR000ASZ,ENCFF979DCC,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",12178419.0
myotube_grp1_rep2,H3K79me2,ENCBS639UHS,ENCSR000AON,ENCFF389EMI,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIx,"Bradley Bernstein, Broad",17354010.0
myotube_grp1_rep2,H3K9ac,ENCBS639UHS,ENCSR000AOY,ENCFF851WIN,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIe,"Bradley Bernstein, Broad",14228488.0
myotube_grp1_rep2,H3K4me3,ENCBS639UHS,ENCSR000ANZ,ENCFF938WWD,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIx,"Bradley Bernstein, Broad",11371765.0
myotube_grp1_rep2,H3K27me3,ENCBS639UHS,ENCSR000ATI,ENCFF594SWM,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",15383926.0
myotube_grp1_rep2,H3K27ac,ENCBS639UHS,ENCSR000ANV,ENCFF573HDK,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIe,"Bradley Bernstein, Broad",6212760.0
myotube_grp1_rep2,H3K36me3,ENCBS639UHS,ENCSR000ANW,ENCFF276YWO,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIe,"Bradley Bernstein, Broad",12850533.0
myotube_grp1_rep2,H3K4me1,ENCBS639UHS,ENCSR000ANX,ENCFF579KAA,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIe,"Bradley Bernstein, Broad",12726239.0
myotube_grp1_rep2,CTCF,ENCBS639UHS,ENCSR000ANS,ENCFF722FHM,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIe,"Bradley Bernstein, Broad",14656939.0
myotube_grp1_rep2,H4K20me1,ENCBS639UHS,ENCSR000AOZ,ENCFF671BNP,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIx,"Bradley Bernstein, Broad",11618867.0
dorsolateral_prefrontal_cortex_nonrep,H3K9me3,ENCBS335VCQ,ENCSR349III,ENCFF064NHU,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIx,"Bradley Bernstein, Broad",28191608.0
dorsolateral_prefrontal_cortex_nonrep,H3K4me1,ENCBS335VCQ,ENCSR253JFN,ENCFF136ILO,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIx,"Bradley Bernstein, Broad",33598850.0
dorsolateral_prefrontal_cortex_nonrep,CTCF,ENCBS033DPJ,ENCSR680WMF,ENCFF996FUT,GRCh38,76.0,single-ended,Illumina NextSeq 500,"Bradley Bernstein, Broad",39217567.0
dorsolateral_prefrontal_cortex_nonrep,DNase-seq,ENCBS005EPJ,ENCSR879XUH,ENCFF502IOV,GRCh38,76.0,paired-ended,Illumina HiSeq 4000,"John Stamatoyannopoulos, UW",131756860.0
dorsolateral_prefrontal_cortex_nonrep,H3K27ac,ENCBS335VCQ,ENCSR016XBE,ENCFF534HEE,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",14580174.0
dorsolateral_prefrontal_cortex_nonrep,H3K4me3,ENCBS335VCQ,ENCSR157EML,ENCFF752EJK,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIx,"Bradley Bernstein, Broad",33264018.0
dorsolateral_prefrontal_cortex_nonrep,H3K27me3,ENCBS366BJN,ENCSR311RML,ENCFF471HYV,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",23216277.0
dorsolateral_prefrontal_cortex_nonrep,H3K36me3,ENCBS335VCQ,ENCSR629RJB,ENCFF236UAF,GRCh38,36.0,single-ended,Illumina Genome Analyzer IIx,"Bradley Bernstein, Broad",32567118.0
substantia_nigra_nonrep,H3K27ac,ENCBS552BYU,ENCSR726WVB,ENCFF750MOL,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",14748941.0
substantia_nigra_nonrep,H3K27me3,ENCBS552BYU,ENCSR374OSU,ENCFF277JBP,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",18038893.0
substantia_nigra_nonrep,H3K4me3,ENCBS552BYU,ENCSR883QMZ,ENCFF009SQK,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",17726059.0
substantia_nigra_nonrep,H3K9me3,ENCBS552BYU,ENCSR568EZU,ENCFF234BHH,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",17843032.0
substantia_nigra_nonrep,H3K4me1,ENCBS552BYU,ENCSR559CSJ,ENCFF232AJZ,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",17080190.0
substantia_nigra_nonrep,H3K36me3,ENCBS552BYU,ENCSR313GUP,ENCFF723KKW,GRCh38,36.0,single-ended,Illumina HiSeq 2000,"Bradley Bernstein, Broad",6588345.0
HL_60_nonrep,DNase-seq,ENCBS069ENC,ENCSR000ENU,ENCFF331FHB,GRCh38,36.0,single-ended,Illumina Genome Analyzer I,"John Stamatoyannopoulos, UW",31473254.0
HL_60_nonrep,H3K27ac,ENCBS789BNB,ENCSR919WLM,ENCFF510IXN,GRCh38,100.0,paired-ended,Illumina HiSeq 4000,"Michael Snyder, Stanford",85932264.0
